quote_id,healthcare_index,sent_mean
32126,65.4,0.023996
32127,73.2,0.20085
32128,68.6,0.113228
32129,68,0.288284
32130,65.0763157894737,0.01022
32131,73.2,0.20085
32132,69.1,0.009625
32133,"79.7, 83",0.21883
32134,68.6,0.113228
32135,63.3,0.140455
32136,73.1,0.026101
32137,"59.3, 65.0763157894737",0.0551776315789474
32138,65.4,0.023996
32139,83,-0.042243
32140,"69.1, 65.3, 77.7, 72.5, 78.5, 68, 72.4, 56.3",0.133004545454545
32141,60.8,0.005872
32142,79.7,0.106269
32143,"73.2, 71.9",0.299053
32144,66.0842105263158,0.240416
32145,60.8,0.005872
32146,73.1,0.026101
32147,68,0.288284
32148,68.6,0.113228
32149,"63.8, 61.12, 61.11",0.131450769230769
32150,"79.7, 77.2, 61.4",0.348715
32151,68.6,0.113228
32152,60.8,0.005872
32153,"68, 72.4",-5.06e-4
32154,"77.2, 65, 58.5, 66.3, 72",0.0244609375
32155,65.3,0.055561
32156,60.8,0.005872
32157,"79.7, 61.4",0.250447
32158,73.1,0.026101
32159,"71.9, 73.1",0.226097
32160,60.8,0.005872
32161,"61.4, 68.3, 69.1",-0.0757253731343284
32162,73.2,0.20085
32163,"77.2, 61.4",0.146978
32164,77.8,-0.204998
32165,"73.2, 77.8, 77.7, 65.3",0.178609
32166,73.1,0.026101
32167,"60.8, 77.8, 73.2, 76",0.184717647058824
32168,62.8125,0.060666
32169,"79.7, 83",0.21883
32170,77.2,0.049439
32171,60.8,0.005872
32172,73.1,0.026101
32173,"68, 72.4, 36.57, 61.21",-0.0422253164556962
32174,"59.3, 68, 77.2, 72.4, 68.2, 56.3, 63.3, 68.1, 46.23, 67.3",-0.1781
32175,61.4,0.11136
32176,60.8,0.005872
32177,60.8,0.005872
32178,73.2,0.20085
32179,"71.1, 70.4",0.043205
32180,"68, 73.2, 65.0763157894737, 50",0.0297875
32181,79.7,0.106269
32182,60.8,0.005872
32183,60.8,0.005872
32184,73.1,0.026101
32185,64.12,0.197647
32186,48.45,0.038279
32187,79.17,0.205227
32188,"65.3, 68.3",0.086013
32189,68.6,0.113228
32190,60.8,0.005872
32191,65.0763157894737,0.01022
32192,79.7,0.106269
32193,65.4,0.023996
32194,64.12,0.197647
32195,60.8,0.005872
32196,68.6,0.113228
32197,68,0.288284
32198,40.51,0.211499
32199,64.12,0.197647
32200,73.1,0.026101
32201,77.8,-0.204998
32202,71.9,0.094695
32203,61.4,0.11136
32204,60.8,0.005872
32205,77.2,0.049439
32206,"70.4, 73.2",0.260154
32207,68,0.288284
32208,79.7,0.106269
32209,60.8,0.005872
32210,69.1,0.009625
32211,61.11,0.076059
32212,79.7,0.106269
32213,79.7,0.106269
32214,"63.3, 68.1",0.00225899999999999
32215,73.1,0.026101
32216,79.7,0.106269
32217,60.8,0.005872
32218,73.1,0.026101
32219,68,0.288284
32220,60.8,0.005872
32221,68.05,0.122124
32222,68,0.288284
32223,68.05,0.122124
32224,60.8,0.005872
32225,"72.4, 67.3, 47.37",0.252741509433962
32226,60.8,0.005872
32227,"40.51, 48.45, 61.11",0.134407042253521
32228,73.1,0.026101
32229,"71.9, 65.3",0.117345
32230,79.7,0.106269
32231,73.1,0.026101
32232,68,0.288284
32233,"71.1, 57.6",-0.00435
32234,60.8,0.005872
32235,"65.0763157894737, 73.2",0.19699
32236,66.0842105263158,0.240416
32237,73.2,0.20085
32238,65.0763157894737,0.01022
32239,73.1,0.026101
32240,67.1,-0.043252
32241,60.8,0.005872
32242,70.4,0.478005
32243,60.8,0.005872
32244,60.8,0.005872
32245,67.1,-0.043252
32246,65.0763157894737,0.01022
32247,68.6,0.113228
32248,"47.5, 71.1",0.106352
32249,71,0.072533
32250,68.6,0.113228
32251,68.6,0.113228
32252,79.7,0.106269
32253,60.8,0.005872
32254,79.7,0.106269
32255,"77.2, 61.4",0.146978
32256,60.8,0.005872
32257,68.6,0.113228
32258,"68, 69.1, 72.4, 56.3, 68.1, 59, 63.8",0.1300125
32259,46.5,0.18831
32260,"79.7, 68.3",0.027989
32261,61.4,0.11136
32262,79.7,0.106269
32263,65.0763157894737,0.01022
32264,"64.12, 61.11",0.115409
32265,66.53,-0.12034347826087
32266,73.2,0.20085
32267,"77.7, 77.8, 65.3",0.023199
32268,79.7,0.106269
32269,79.7,0.106269
32270,68,0.288284
32271,"71.9, 70.2, 83",0.264497
32272,79.7,0.106269
32273,60.8,0.005872
32274,57.6,0.04147
32275,68.6,0.113228
32276,"61.11, 40.51",0.0994430379746835
32277,77.5,0.16386
32278,60.8,0.005872
32279,77.2,0.049439
32280,"77.2, 73.1",-0.138617
32281,73.1,0.026101
32282,60.8,0.005872
32283,68.3,-0.108925
32284,"63.55, 77.8",0.0483918918918919
32285,68.6,0.113228
32286,67.1,-0.043252
32287,71.1,0.160342
32288,68.6,0.113228
32289,64.12,0.197647
32290,55.4,0.116105
32291,62.8125,0.060666
32292,"61.11, 40.51",0.0994430379746835
32293,40.51,0.211499
32294,60.8,0.005872
32295,68.6,0.113228
32296,"65.0763157894737, 73.2",0.19699
32297,51.56,-0.306933
32298,60.8,0.005872
32299,"65.3, 77.8, 71.7",0.159503
32300,71.9,0.094695
32301,"68, 69.1",0.010203
32302,69.1,0.009625
32303,"68, 56.3, 69.1",0.0117449275362319
32304,68.6,0.113228
32305,73.1,0.035542
32306,65.4,0.023996
32307,77.7,0.158627
32308,79.7,0.106269
32309,77.2,0.049439
32310,68,0.288284
32311,"61.11, 64.12",0.051199
32312,79.7,0.106269
32313,48.45,0.038279
32314,60.8,0.005872
32315,77.2,0.049439
32316,"71.9, 60.8",0.233965
32317,69.1,0.009625
32318,60.8,0.005872
32319,65.0763157894737,0.01022
32320,40.51,0.211499
32321,"68.3, 86.4",-0.054751
32322,"69.1, 65.0763157894737",0.189123
32323,73.2,0.20085
32324,83,-0.042243
32325,66.0842105263158,0.240416
32326,65.0763157894737,0.01022
32327,65.0763157894737,0.01022
32328,"72, 65.3, 77.2",0.158339
32329,73.1,0.026101
32330,60.8,0.005872
32331,70.2,0.148847
32332,83,-0.042243
32333,"68.05, 69.1",0.180592
32334,65.0763157894737,0.01022
32335,77.7,0.158627
32336,"65.0763157894737, 68.3, 68, 72.4, 69.1",-0.171768
32337,65.3,0.055561
32338,"60.8, 79.7, 67.1",0.183898701298701
32339,"77.2, 61.4",0.146978
32340,"73.2, 65.0763157894737",0.237029
32341,"59, 68.1, 56.3, 72.4, 68",0.14086625
32342,65.0763157894737,0.01022
32343,60.8,0.005872
32344,79.7,0.106269
32345,48.45,0.038279
32346,"73.2, 65.3, 77.7, 57.6, 65, 72.5",0.103155882352941
32347,61.4,0.11136
32348,62.8125,0.060666
32349,69.1,0.009625
32350,68,0.288284
32351,68.6,0.113228
32352,73.1,0.026101
32353,71.9,0.094695
32354,79.7,0.106269
32355,"60.8, 77.2",0.302021
32356,73.1,0.026101
32357,73.1,0.026101
32358,60.8,0.005872
32359,71,0.072533
32360,"86.4, 57.48, 65.16, 59.19, 55.4, 71.1, 75.6, 49, 57.6, 65.3",-0.1150875
32361,73.2,0.20085
32362,79.7,0.106269
32363,"72, 77.2",0.108277
32364,60.8,0.005872
32365,79.7,0.106269
32366,68.6,0.113228
32367,60.8,0.005872
32368,65.0763157894737,0.01022
32369,"71.9, 66.53",-0.017045
32370,68.6,0.113228
32371,79.7,0.106269
32372,48.45,0.038279
32373,79.7,0.106269
32374,79.7,0.106269
32375,77.2,0.049439
32376,60.8,0.005872
32377,69.1,0.009625
32378,65.4,0.023996
32379,"79.3, 72, 71.7",0.108807142857143
32380,"67.1, 60.8, 61.4",0.333364
32381,"73.2, 51.9",0.180112676056338
32382,48.45,0.038279
32383,72,-0.032063
32384,69.1,0.009625
32385,65.0763157894737,0.01022
32386,"63.3, 68.4, 68.1, 56.3",0.144568181818182
32387,68.6,0.113228
32388,79.7,0.106269
32389,77.2,0.049439
32390,60.8,0.005872
32391,45.94,0.241263
32392,70.2,0.148847
32393,"56.3, 59",0.053584
32394,79.7,0.106269
32395,61.4,0.11136
32396,68.6,0.113228
32397,73.1,0.026101
32398,60.8,0.005872
32399,77.8,-0.204998
32400,59,0.038123
32401,"79.7, 83",0.21883
32402,61.11,0.076059
32403,"68.6, 73.1",0.108777
32404,57.2,-0.11634
32405,73.1,0.026101
32406,68.6,0.113228
32407,"65.4, 71, 45.94",0.256719512195122
32408,73.2,0.20085
32409,68,0.288284
32410,77.8,-0.204998
32411,73.1,0.026101
32412,"61.4, 34.44, 57.2",0.0677714285714286
32413,60.8,0.005872
32414,73.1,0.026101
32415,60.8,0.005872
32416,73.1,0.026101
32417,65.4,0.023996
32418,73.1,0.035542
32419,60.8,0.005872
32420,73.2,0.20085
32421,79.3,-0.00372199999999999
32422,65.0763157894737,0.01022
32423,68.6,0.113228
32424,73.1,0.026101
32425,48.45,0.038279
32426,"76, 69.1, 66.53",0.222807692307692
32427,79.7,0.106269
32428,73.1,0.026101
32429,73.1,0.026101
32430,77.2,0.049439
32431,"70.4, 73.2",0.260154
32432,68.3,-0.108925
32433,"64.12, 73.1",0.26143
32434,57.6,0.04147
32435,"73.2, 65.3, 79.3, 72, 57.7, 77.8, 71.7",0.0382983870967742
32436,70.4,0.478005
32437,77.7,0.158627
32438,"71.9, 79.7",0.166474
32439,73.2,0.20085
32440,65.0763157894737,0.01022
32441,48.45,0.038279
32442,"65.0763157894737, 73.2",0.19699
32443,73.1,0.026101
32444,73.1,0.026101
32445,79.7,0.106269
32446,"79.7, 77.8, 71.7",0.310564150943396
32447,"65.0763157894737, 66.0842105263158",0.123783
32448,"68, 68.6",0.121321
32449,73.1,0.026101
32450,60.8,0.005872
32451,"73.2, 65.3",0.298852
32452,73.1,0.026101
32453,67.1,-0.043252
32454,73.1,0.026101
32455,61.4,0.11136
32456,79.7,0.106269
32457,"68, 65.3, 73.2",0.153821917808219
32458,73.2,0.20085
32459,60.8,0.005872
32460,"60.8, 79.7",0.185293
32461,59,0.038123
32462,"65.0763157894737, 68",0.027588
32463,"65.0763157894737, 70.4",0.030911
32464,60.8,0.005872
32465,79.7,0.106269
32466,77.2,0.049439
32467,60.8,0.005872
32468,63.8,0.08694
32469,68.6,0.113228
32470,73.1,0.026101
32471,79.7,0.106269
32472,"73.4, 65.3, 71.7, 75, 77.8, 71.1, 70.4, 71.9",0.0438947368421053
32473,"65.0763157894737, 79.7",0.135554
32474,68.3,-0.108925
32475,"40.51, 61.11",0.0897323943661972
32476,"68.1, 63.3",0.030476
32477,68,0.288284
32478,"64.12, 68.6",0.220629
32479,"71.7, 65.3, 72.5",0.277274193548387
32480,77.2,0.049439
32481,73.1,0.026101
32482,65.0763157894737,0.01022
32483,71.9,0.094695
32484,73.1,0.026101
32485,69.1,0.009625
32486,"73.2, 77.8, 57.7",0.135788157894737
32487,77.2,0.049439
32488,69.1,0.009625
32489,65.0763157894737,0.01022
32490,68,0.288284
32491,"73.2, 68",0.209417
32492,"64.0191489361702, 73.1, 65.3, 65.0763157894737",0.138525
32493,68.3,-0.108925
32494,60.8,0.005872
32495,"61.4, 71.9",0.459695
32496,79.7,0.106269
32497,"68, 71.9",0.097098
32498,60.8,0.005872
32499,69.1,0.009625
32500,60.8,0.005872
32501,60.8,0.005872
32502,67.1,-0.043252
32503,79.7,0.106269
32504,68,0.288284
32505,77.2,0.049439
32506,60.8,0.005872
32507,60.8,0.005872
32508,"60.8, 77.2",0.302021
32509,72.84,0.036889
32510,79.7,0.106269
32511,61.4,0.11136
32512,"73.2, 57.7, 78.5",0.145504166666667
32513,60.8,0.005872
32514,79.7,0.106269
32515,79.7,0.106269
32516,65.0763157894737,0.01022
32517,"69.1, 68",0.024029
32518,79.7,0.106269
32519,60.8,0.005872
32520,60.8,0.005872
32521,"65.3, 69.1, 68",0.218849
32522,71,0.072533
32523,"60.8, 73.1, 71.9",0.212228048780488
32524,79.7,0.106269
32525,"73.2, 65.0763157894737",0.237029
32526,60.8,0.005872
32527,68,0.288284
32528,"61.11, 40.51",0.0994430379746835
32529,"59, 63.3",0.119556
32530,68,0.288284
32531,40.51,0.211499
32532,72.84,0.036889
32533,68,0.288284
32534,"61.4, 77.2",0.158716
32535,73.1,0.026101
32536,67.1,-0.043252
32537,40.51,0.211499
32538,79.7,0.106269
32539,73.1,0.026101
32540,46.5,0.18831
32541,79.7,0.106269
32542,68,0.288284
32543,60.8,0.005872
32544,"64.12, 71.9, 57.6, 65.3, 45.94",0.1804125
32545,73.1,0.026101
32546,79.7,0.106269
32547,65.0763157894737,0.01022
32548,56.3,-0.302909
32549,69.1,0.009625
32550,66.0842105263158,0.240416
32551,61.4,0.11136
32552,65.0763157894737,0.01022
32553,68,0.288284
32554,65.3,0.055561
32555,61.4,0.11136
32556,72.4,0.120209
32557,61.11,0.076059
32558,23.86,0.233491
32559,73.1,0.026101
32560,"78.5, 73.2, 75.6, 77.2, 72",0.133009589041096
32561,60.8,0.005872
32562,79.7,0.106269
32563,60.8,0.005872
32564,77.7,0.158627
32565,"65.0763157894737, 66.0842105263158",0.123783
32566,68,0.288284
32567,77.2,0.049439
32568,73.2,0.20085
32569,66.0842105263158,0.240416
32570,65.0763157894737,0.01022
32571,60.8,0.005872
32572,68,0.288284
32573,"59, 77.2, 65.4, 70.2, 51.56, 63.8",-0.0881095238095238
32574,65.4,0.023996
32575,77.2,0.049439
32576,68.3,-0.108925
32577,60.8,0.005872
32578,60.8,0.005872
32579,68.1,-0.024569
32580,68.1,-0.024569
32581,66.0842105263158,0.240416
32582,73.1,0.026101
32583,69.1,0.009625
32584,60.8,0.005872
32585,68,0.288284
32586,60.8,0.005872
32587,"68.6, 88.19, 72.84",0.0682712121212121
32588,60.8,0.005872
32589,69.1,0.009625
32590,68,0.288284
32591,73.1,0.026101
32592,65.0763157894737,0.01022
32593,77.7,0.158627
32594,70.2,0.148847
32595,68.3,-0.108925
32596,60.8,0.005872
32597,64.12,0.197647
32598,67.1,-0.043252
32599,63.3294117647059,0.079029
32600,60.8,0.005872
32601,73.1,0.026101
32602,67.1,-0.043252
32603,66.0842105263158,0.240416
32604,68.05,0.122124
32605,"68.6, 79.7",0.095129
32606,68,0.288284
32607,60.8,0.005872
32608,73.1,0.035542
32609,68.6,0.113228
32610,60.8,0.005872
32611,71.9,0.094695
32612,64.12,0.197647
32613,65.0763157894737,0.01022
32614,68,0.288284
32615,73.1,0.026101
32616,79.7,0.106269
32617,79.7,0.106269
32618,64.12,0.197647
32619,"77.8, 75.6",0.153283
32620,79.7,0.106269
32621,66.0842105263158,0.240416
32622,73.1,0.026101
32623,"79.3, 77.7, 65.3",0.153622
32624,61.4,0.11136
32625,73.1,0.026101
32626,67.1,-0.043252
32627,48.45,0.038279
32628,51.56,-0.306933
32629,"61.1, 71.1, 70.4",0.059682
32630,79.7,0.106269
32631,"65.0763157894737, 77.8",-0.149416
32632,79.7,0.106269
32633,73.1,0.026101
32634,73.2,0.20085
32635,65.4,0.023996
32636,70.2,0.148847
32637,64.12,0.197647
32638,"69.1, 72, 73.2",0.0190206896551724
32639,73.1,0.026101
32640,68,0.288284
32641,79.7,0.106269
32642,71.7,0.050253
32643,69.1,0.009625
32644,"71.9, 71",0.090949
32645,60.8,0.005872
32646,73.1,0.026101
32647,79.7,0.106269
32648,79.7,0.106269
32649,79.7,0.106269
32650,79.7,0.106269
32651,60.8,0.005872
32652,68,0.288284
32653,"66.53, 79.7",0.035969
32654,48.45,0.038279
32655,60.8,0.005872
32656,73.1,0.026101
32657,68.6,0.113228
32658,63.8,0.08694
32659,77.2,0.049439
32660,68.6,0.113228
32661,"69.1, 73.2",0.111455
32662,"68.3, 66.53, 71.9",-0.067382
32663,77.2,0.049439
32664,"61.4, 51.56",-0.042744
32665,72,-0.032063
32666,68,0.288284
32667,65.0763157894737,0.01022
32668,"57.6, 47.5, 71.1",-0.0353076923076923
32669,73.1,0.026101
32670,73.1,0.026101
32671,"77.2, 61.4",0.146978
32672,"68.05, 73.2, 72, 79.3, 75.6, 66.53",0.214524050632911
32673,63.3294117647059,0.079029
32674,70.4,0.478005
32675,60.8,0.005872
32676,60.8,0.005872
32677,79.7,0.106269
32678,66.0842105263158,0.240416
32679,68.6,0.113228
32680,73.1,0.026101
32681,71.9,0.094695
32682,40.51,0.211499
32683,60.8,0.005872
32684,60.8,0.005872
32685,60.8,0.005872
32686,"73.1, 60.8",0.1128
32687,"61.4, 77.2",0.158716
32688,79.7,0.106269
32689,40.51,0.211499
32690,73.1,0.026101
32691,77.2,0.049439
32692,"68, 88.19",0.0519782051282051
32693,"71.7, 77.8, 75.6, 76, 54, 77.2",0.0652225352112676
32694,77.2,0.049439
32695,"73.2, 54, 77.2, 72, 79.3",0.0128666666666667
32696,68,0.288284
32697,68,0.288284
32698,77.8,-0.204998
32699,68,0.288284
32700,77.2,0.049439
32701,73.1,0.026101
32702,"66.53, 79.7",0.035969
32703,"68.6, 68",0.125028
32704,71,0.072533
32705,77.7,0.158627
32706,60.8,0.005872
32707,68,0.288284
32708,69.1,0.009625
32709,66.0842105263158,0.240416
32710,73.1,0.026101
32711,65.0763157894737,0.01022
32712,73.1,0.026101
32713,"61.4, 79.7, 71.9",0.252777631578947
32714,65.0763157894737,0.01022
32715,60.8,0.005872
32716,65.0763157894737,0.01022
32717,60.8,0.005872
32718,77.8,-0.204998
32719,64.12,0.197647
32720,65.0763157894737,0.01022
32721,79.7,0.106269
32722,68.2,-0.352223
32723,60.8,0.005872
32724,60.8,0.005872
32725,83,-0.042243
32726,65.0763157894737,0.01022
32727,68.6,0.113228
32728,73.1,0.026101
32729,"56.3, 46.23, 68.1, 63.3",0.0961623188405797
32730,69.1,0.009625
32731,79.7,0.106269
32732,48.45,0.038279
32733,"56.3, 46.23, 60.1",-0.10177012987013
32734,"83, 79.7",0.208559
32735,73.1,0.026101
32736,60.8,0.005872
32737,73.1,0.026101
32738,"71.7, 77.8, 72, 65.3, 77.2, 70.4",0.305827777777778
32739,"64.12, 40.51, 61.11",-0.0402868421052632
32740,"73.2, 51.3",0.296798
32741,65.3,0.055561
32742,60.8,0.005872
32743,68,0.288284
32744,79.7,0.106269
32745,60.8,0.005872
32746,77.2,0.049439
32747,70.2,0.148847
32748,69.1,0.009625
32749,73.2,0.20085
32750,79.7,0.106269
32751,60.8,0.005872
32752,"77.2, 61.4",0.146978
32753,77.2,0.049439
32754,83,-0.042243
32755,"68.3, 66.53",0.034919
32756,65.4,0.023996
32757,79.3,-0.00372199999999999
32758,"65.3, 57.6, 77.8, 72, 51.9, 75.6, 73.2",0.132746666666667
32759,"73.2, 51.3",0.296798
32760,68.6,0.113228
32761,79.7,0.106269
32762,57.2,-0.11634
32763,77.2,0.142188
32764,73.2,0.20085
32765,66.0842105263158,0.240416
32766,51.56,-0.306933
32767,66.0842105263158,0.240416
32768,"79.3, 72, 46.5",0.121695652173913
32769,67.1,-0.043252
32770,65.0763157894737,0.01022
32771,71,0.072533
32772,68,0.288284
32773,77.2,0.049439
32774,68,0.288284
32775,73.1,0.026101
32776,65.0763157894737,0.01022
32777,77.8,-0.204998
32778,"83, 79.7",0.208559
32779,79.7,0.106269
32780,73.2,0.20085
32781,68.6,0.113228
32782,60.8,0.005872
32783,"40.51, 79.17",-0.123475
32784,"61.4, 51.56",-0.042744
32785,"77.8, 71.7, 73.2, 65.3, 77.7, 72, 75.6",0.0435716417910448
32786,65.0763157894737,0.01022
32787,79.7,0.106269
32788,71,0.072533
32789,63.8,0.08694
32790,65.3,0.055561
32791,"77.2, 60.8, 61.4, 51.56, 34.44",0.164559183673469
32792,"77.8, 79.3",0.021168
32793,79.7,0.106269
32794,63.55,0.195991
32795,73.1,0.026101
32796,"73.2, 79.7",0.363108
32797,68.6,0.113228
32798,77.8,-0.204998
32799,"68, 63.8, 68.4",0.137776315789474
32800,60.8,0.005872
32801,60.8,0.005872
32802,48.45,0.038279
32803,68.3,-0.108925
32804,68,0.288284
32805,79.3,-0.00372199999999999
32806,65,0.159717
32807,"77.8, 65.3, 73.2, 71.7, 67.7",0.0880571428571429
32808,"67.1, 83",0.130397
32809,"68, 69.1, 67.7, 51.3, 77.8, 73.2",-0.0298808219178082
32810,68,0.288284
32811,73.1,0.026101
32812,77.7,0.158627
32813,68.3,-0.108925
32814,65.0763157894737,0.01022
32815,"65.0763157894737, 73.2",0.19699
32816,60.8,0.005872
32817,60.8,0.005872
32818,"61.11, 40.51",0.0994430379746835
32819,68.3,-0.108925
32820,79.7,0.106269
32821,79.7,0.106269
32822,67.1,-0.043252
32823,70.4,0.478005
32824,"77.2, 61.4, 34.44, 71.9",0.229808333333333
32825,60.8,0.005872
32826,48.45,0.038279
32827,"79.7, 77.2, 67.1, 60.8",0.286527941176471
32828,79.7,0.106269
32829,68.6,0.113228
32830,"66.0842105263158, 71.9, 60.8",0.220668
32831,73.1,0.026101
32832,"73.2, 77.2",0.269257142857143
32833,73.1,0.026101
32834,68.6,0.113228
32835,67.1,-0.043252
32836,61.4,0.11136
32837,60.8,0.005872
32838,77.2,0.049439
32839,"72, 77.2, 65.3",0.179786021505376
32840,60.8,0.005872
32841,70.2,0.148847
32842,65.0763157894737,0.01022
32843,71.1,0.160342
32844,60.8,0.005872
32845,79.7,0.106269
32846,65.0763157894737,0.01022
32847,65.0763157894737,0.01022
32848,"73.2, 72, 77.8, 79.3, 77.2, 58.5",-0.0071962962962963
32849,71.9,0.094695
32850,73.1,0.026101
32851,61.4,0.11136
32852,60.8,0.005872
32853,"75.6, 71.7, 77.8, 72, 71.1",0.225541379310345
32854,73.1,0.026101
32855,60.8,0.005872
32856,60.8,0.005872
32857,79.7,0.106269
32858,"77.2, 61.4, 51.56, 67.1, 60.8",0.230588888888889
32859,68,0.288284
32860,"68.3, 75.6, 77.2, 72, 77.7",0.145140298507463
32861,59,0.038123
32862,73.1,0.026101
32863,64.12,0.197647
32864,48.45,0.038279
32865,68.6,0.113228
32866,73.2,0.20085
32867,"61.4, 77.2, 83",0.203672
32868,47.5,0.166389
32869,60.8,0.005872
32870,56.3,-0.302909
32871,79.7,0.106269
32872,79.7,0.106269
32873,"61.4, 79.7, 51.56",0.104037662337662
32874,"77.8, 65.3, 71.7",0.222023
32875,"73.2, 46.5",0.161155
32876,63.55,0.195991
32877,68,0.288284
32878,73.1,0.026101
32879,72,-0.032063
32880,"65.0763157894737, 73.2",0.19699
32881,68,0.288284
32882,68.6,0.113228
32883,57.6,0.04147
32884,51.56,-0.306933
32885,"68.3, 70.2, 71.9",0.191315
32886,73.2,0.20085
32887,60.8,0.005872
32888,68.6,0.113228
32889,60.8,0.005872
32890,"66.53, 71.9",-0.070134
32891,73.2,0.20085
32892,79.7,0.106269
32893,48.5,0.157856
32894,79.7,0.106269
32895,79.7,0.106269
32896,64.12,0.197647
32897,73.2,0.20085
32898,79.7,0.106269
32899,73.1,0.026101
32900,60.8,0.005872
32901,"65.3, 57.6, 68, 77.7",0.20986329113924
32902,73.2,0.20085
32903,70.2,0.148847
32904,"68, 69.1, 56.3",0.054146052631579
32905,70.2,0.148847
32906,73.2,0.20085
32907,60.8,0.005872
32908,61.11,0.076059
32909,40.51,0.211499
32910,48.45,0.038279
32911,"73.1, 67.1, 79.7",0.21248
32912,73.1,0.026101
32913,65.0763157894737,0.01022
32914,68.6,0.113228
32915,67.1,-0.043252
32916,65.4,0.023996
32917,73.2,0.20085
32918,60.8,0.005872
32919,61.11,0.076059
32920,65.0763157894737,0.01022
32921,79.7,0.106269
32922,"61.11, 40.51",0.0994430379746835
32923,59.1,-0.029643
32924,"73.1, 40.51",0.236063
32925,64.12,0.197647
32926,60.8,0.005872
32927,68.6,0.113228
32928,"56.3, 46.23",0.0434360824742268
32929,68,0.288284
32930,60.8,0.005872
32931,71.9,0.094695
32932,73.1,0.026101
32933,77.8,-0.204998
32934,68.6,0.113228
32935,71.9,0.094695
32936,77.2,0.049439
32937,77.8,-0.204998
32938,"51.56, 61.4, 60.8, 70.2, 71.9, 77.2, 67.1",0.185128813559322
32939,66.0842105263158,0.240416
32940,77.2,0.049439
32941,"79.7, 83",0.21883
32942,79.7,0.106269
32943,68,0.288284
32944,60.8,0.005872
32945,"61.4, 71.9, 77.2",0.253727
32946,"69.1, 68, 48.45, 72.4, 39.52",0.113427027027027
32947,73.1,0.026101
32948,73.1,0.035542
32949,60.8,0.005872
32950,64.12,0.155578
32951,"65.3, 65",0.253738
32952,68.6,0.113228
32953,68.3,-0.108925
32954,73.1,0.035542
32955,60.8,0.005872
32956,79.7,0.106269
32957,79.7,0.106269
32958,64.12,0.197647
32959,79.7,0.106269
32960,79.7,0.106269
32961,68,0.288284
32962,"73.2, 57.6, 65.3, 77.2, 72.5, 71.1, 47.5",0.0262274509803922
32963,73.1,0.026101
32964,79.7,0.106269
32965,77.2,0.049439
32966,"70.2, 77.2",0.146639
32967,60.8,0.005872
32968,77.2,0.049439
32969,70.2,0.148847
32970,79.7,0.106269
32971,68.6,0.113228
32972,68.3,-0.108925
32973,68,0.288284
32974,68,0.288284
32975,68,0.288284
32976,"72.4, 68",0.015493
32977,77.8,-0.204998
32978,73.1,0.026101
32979,68.3,-0.108925
32980,"73.2, 77.8, 75.6, 72, 65.3",-0.00778421052631579
32981,73.1,0.026101
32982,73.1,0.026101
32983,66.0842105263158,0.240416
32984,68.6,0.113228
32985,60.8,0.005872
32986,79.7,0.106269
32987,65.4,0.023996
32988,"73.2, 77.2",0.269257142857143
32989,"77.8, 73.2",0.123612
32990,61.4,0.11136
32991,68,0.288284
32992,79.7,0.106269
32993,68,0.288284
32994,79.7,0.106269
32995,60.8,0.005872
32996,69.1,0.009625
32997,60.8,0.005872
32998,65.4,0.023996
32999,"61.11, 40.51",0.0994430379746835
33000,68,0.288284
33001,77.7,0.158627
33002,70.2,0.148847
33003,69.1,0.009625
33004,79.7,0.106269
33005,"60.8, 71.9",0.203699
33006,48.45,0.038279
33007,79.7,0.106269
33008,65.0763157894737,0.01022
33009,73.1,0.026101
33010,68.6,0.113228
33011,73.1,0.035542
33012,73.2,0.20085
33013,69.1,0.009625
33014,"71.9, 70.2",0.095193
33015,60.8,0.005872
33016,61.11,0.076059
33017,65.4,0.023996
33018,73.1,0.026101
33019,65.0763157894737,0.01022
33020,68,0.288284
33021,63.8,0.08694
33022,61.4,0.11136
33023,79.7,0.106269
33024,"71.7, 72, 77.2, 65.3",0.338901960784314
33025,73.1,0.026101
33026,51.56,-0.306933
33027,"65.0763157894737, 73.2",0.19699
33028,68.6,0.113228
33029,77.2,0.142188
33030,79.7,0.106269
33031,60.8,0.005872
33032,68.6,0.113228
33033,48.45,0.038279
33034,68.05,0.122124
33035,79.7,0.106269
33036,"60.8, 77.2",0.302021
33037,79.7,0.106269
33038,66.0842105263158,0.240416
33039,55.56,0.193682
33040,60.8,0.005872
33041,77.8,-0.204998
33042,69.1,0.009625
33043,60.8,0.005872
33044,68.6,0.113228
33045,73.1,0.026101
33046,"61.4, 67.1",-0.043995
33047,77.2,0.049439
33048,79.7,0.106269
33049,79.7,0.106269
33050,68.6,0.113228
33051,69.1,0.009625
33052,73.1,0.026101
33053,79.7,0.106269
33054,68.6,0.113228
33055,79.7,0.106269
33056,73.1,0.026101
33057,57.7,-0.150721
33058,65.0763157894737,0.01022
33059,"64.12, 68.6",0.220629
33060,64.12,0.197647
33061,77.2,0.049439
33062,68,0.288284
33063,65.0763157894737,0.01022
33064,48.45,0.038279
33065,69.1,0.009625
33066,57.6,0.04147
33067,"73.2, 71.7",0.239488775510204
33068,60.8,0.005872
33069,79.7,0.106269
33070,23.86,0.233491
33071,79.7,0.106269
33072,73.1,0.035542
33073,73.1,0.026101
33074,65.4,0.023996
33075,79.7,0.106269
33076,68.6,0.113228
33077,69.1,0.009625
33078,"40.51, 61.11",0.0897323943661972
