"quote_id","low_season","medium_season","high_season"
30554,0,1,0
30555,0,0,1
30556,1,0,0
30557,0,0,1
30558,0,1,1
30559,0,1,0
30560,0,0,1
30561,1,0,0
30562,0,0,1
30563,0,0,1
30564,0,0,1
30565,1,0,0
30566,0,0,1
30567,0,0,1
30568,0,1,0
30569,0,1,0
30570,0,0,1
30571,0,0,1
30572,0,0,1
30573,1,0,0
30574,0,1,0
30575,1,0,0
30576,1,0,1
30577,1,0,1
30578,0,0,1
30579,0,0,1
30580,0,1,0
30581,0,1,0
30582,1,0,0
30583,0,0,1
30584,0,1,0
30585,0,1,0
30586,1,0,0
30587,0,0,1
30588,1,1,0
30589,0,0,1
30590,0,1,0
30591,0,1,0
30592,0,1,0
30593,0,0,1
30594,0,1,0
30595,0,0,1
30596,0,1,0
30597,1,0,0
30598,0,1,0
30599,0,1,0
30600,1,0,0
30601,0,1,1
30602,0,0,1
30603,0,1,0
30604,0,0,1
30605,0,0,1
30606,0,1,0
30607,0,0,1
30608,0,0,1
30609,0,0,1
30610,0,0,1
30611,0,1,0
30612,0,0,1
30613,0,1,0
30614,0,0,1
30615,0,1,0
30616,1,0,0
30617,1,0,0
30618,1,0,0
30619,0,0,1
30620,0,0,1
30621,1,0,0
30622,1,1,0
30623,0,0,1
30624,0,0,1
30625,0,1,0
30626,0,0,1
30627,0,0,1
30628,0,0,1
30629,0,0,1
30630,1,0,0
30631,1,0,0
30632,0,0,1
30633,0,1,0
30634,0,0,1
30635,1,0,0
30636,1,0,0
30637,1,0,0
30638,0,0,1
30639,0,1,0
30640,1,0,1
30641,0,0,1
30642,1,0,0
30643,0,0,1
30644,0,0,1
30645,0,0,1
30646,0,0,1
30647,1,0,0
30648,0,0,1
30649,0,1,0
30650,1,0,0
30651,0,0,1
30652,1,0,0
30653,0,1,0
30654,0,1,0
30655,0,0,1
30656,0,1,1
30657,0,0,1
30658,0,0,1
30659,1,0,0
30660,0,0,1
30661,1,0,0
30662,1,0,0
30663,0,0,1
30664,0,0,1
30665,1,1,0
30666,1,1,1
30667,0,1,0
30668,0,1,0
30669,0,1,0
30670,0,1,0
30671,0,0,1
30672,1,0,0
30673,0,0,1
30674,0,1,0
30675,1,0,0
30676,1,1,0
30677,0,1,0
30678,1,0,0
30679,0,0,1
30680,0,0,1
30681,0,0,1
30682,0,1,0
30683,0,0,1
30684,0,0,1
30685,1,0,0
30686,1,0,0
30687,0,1,0
30688,0,1,0
30689,1,0,0
30690,0,0,1
30691,0,0,1
30692,1,1,0
30693,0,0,1
30694,0,0,1
30695,1,0,0
30696,0,0,1
30697,0,0,1
30698,1,0,0
30699,0,0,1
30700,0,0,1
30701,0,0,1
30702,1,0,0
30703,1,0,0
30704,0,0,1
30705,0,1,0
30706,1,0,0
30707,0,1,0
30708,0,0,1
30709,0,0,1
30710,1,0,0
30711,0,1,0
30712,1,0,0
30713,0,0,1
30714,0,0,1
30715,0,0,1
30716,0,0,1
30717,1,0,1
30718,0,0,1
30719,0,1,0
30720,0,0,1
30721,0,0,1
30722,0,0,1
30723,0,0,1
30724,0,1,0
30725,1,1,0
30726,0,1,0
30727,0,0,1
30728,0,0,1
30729,0,0,1
30730,1,0,0
30731,0,0,1
30732,0,0,1
30733,0,0,1
30734,0,1,0
30735,0,0,1
30736,1,0,0
30737,0,0,1
30738,0,0,1
30739,0,1,0
30740,0,0,1
30741,1,0,0
30742,0,0,1
30743,0,1,1
30744,1,0,0
30745,1,0,0
30746,1,0,0
30747,0,0,1
30748,0,0,1
30749,0,0,1
30750,0,0,1
30751,0,0,1
30752,0,0,1
30753,1,0,0
30754,0,0,1
30755,1,1,0
30756,1,0,0
30757,0,1,0
30758,0,0,1
30759,0,1,0
30760,0,1,0
30761,0,0,1
30762,0,0,1
30763,0,1,0
30764,0,0,1
30765,1,0,0
30766,1,0,0
30767,0,1,0
30768,1,0,0
30769,1,0,0
30770,0,1,0
30771,0,0,1
30772,0,0,1
30773,1,0,0
30774,0,0,1
30775,1,0,0
30776,0,1,0
30777,0,0,1
30778,0,0,1
30779,1,1,1
30780,0,0,1
30781,1,0,0
30782,1,0,0
30783,1,0,0
30784,1,0,0
30785,0,0,1
30786,0,0,1
30787,0,1,0
30788,0,0,1
30789,0,0,1
30790,1,0,0
30791,0,0,1
30792,0,0,1
30793,0,0,1
30794,0,0,1
30795,1,0,0
30796,0,1,0
30797,0,0,1
30798,1,0,0
30799,0,1,0
30800,0,1,0
30801,0,1,1
30802,0,0,1
30803,0,0,1
30804,1,0,0
30805,0,1,0
30806,0,1,0
30807,0,0,1
30808,0,1,0
30809,0,1,0
30810,1,0,0
30811,0,0,1
30812,0,0,1
30813,1,1,0
30814,1,0,0
30815,0,0,1
30816,0,0,1
30817,0,0,1
30818,0,0,1
30819,0,0,1
30820,0,0,1
30821,0,0,1
30822,0,0,1
30823,0,1,0
30824,0,0,1
30825,0,0,1
30826,0,0,1
30827,0,1,0
30828,0,1,0
30829,0,0,1
30830,1,0,0
30831,0,0,1
30832,1,0,0
30833,1,0,1
30834,0,0,1
30835,0,1,0
30836,1,0,0
30837,0,1,1
30838,0,0,1
30839,0,0,1
30840,0,0,1
30841,0,0,1
30842,0,0,1
30843,0,0,1
30844,1,0,0
30845,0,0,1
30846,0,0,1
30847,1,0,0
30848,0,0,1
30849,1,0,0
30850,0,1,0
30851,1,0,0
30852,0,0,1
30853,1,0,0
30854,0,1,0
30855,0,0,1
30856,1,0,0
30857,1,0,0
30858,1,0,0
30859,0,0,1
30860,0,0,1
30861,0,1,0
30862,0,0,1
30863,0,0,1
30864,0,0,1
30865,1,0,1
30866,0,0,1
30867,0,1,0
30868,0,1,0
30869,0,1,0
30870,0,1,0
30871,0,0,1
30872,0,1,0
30873,1,0,1
30874,0,0,1
30875,1,0,0
30876,0,0,1
30877,1,0,0
30878,0,1,0
30879,1,0,0
30880,1,0,0
30881,1,0,0
30882,0,1,0
30883,1,0,0
30884,0,0,1
30885,0,0,1
30886,0,1,0
30887,1,1,1
30888,1,0,0
30889,0,1,0
30890,0,0,1
30891,0,0,1
30892,0,1,1
30893,0,0,1
30894,1,0,0
30895,0,1,0
30896,1,0,0
30897,0,0,1
30898,0,1,1
30899,1,0,0
30900,0,0,1
30901,1,0,0
30902,1,0,0
30903,1,0,0
30904,1,0,0
30905,1,0,0
30906,0,1,0
30907,0,0,1
30908,1,1,0
30909,0,1,1
30910,0,1,0
30911,0,0,1
30912,0,0,1
30913,0,0,1
30914,0,1,0
30915,0,0,1
30916,0,1,0
30917,1,1,0
30918,1,0,0
30919,0,0,1
30920,1,0,0
30921,0,1,0
30922,0,0,1
30923,1,1,1
30924,1,1,0
30925,0,0,1
30926,0,0,1
30927,0,0,1
30928,0,0,1
30929,1,0,0
30930,1,0,0
30931,0,0,1
30932,0,0,1
30933,0,0,1
30934,1,1,1
30935,1,0,0
30936,1,0,0
30937,0,0,1
30938,0,0,1
30939,0,0,1
30940,0,1,0
30941,0,0,1
30942,0,0,1
30943,1,0,0
30944,1,0,0
30945,0,1,0
30946,1,0,0
30947,0,0,1
30948,0,1,0
30949,0,0,1
30950,0,0,1
30951,0,0,1
30952,0,0,1
30953,1,0,0
30954,0,0,1
30955,0,1,0
30956,1,0,0
30957,1,1,0
30958,0,0,1
30959,0,0,1
30960,0,0,1
30961,0,0,1
30962,0,0,1
30963,1,0,0
30964,0,1,0
30965,0,0,1
30966,1,0,0
30967,0,1,0
30968,1,1,0
30969,0,1,0
30970,0,1,0
30971,0,0,1
30972,0,0,1
30973,0,0,1
30974,1,0,0
30975,0,0,1
30976,1,0,0
30977,0,0,1
30978,0,0,1
30979,0,0,1
30980,1,0,0
30981,0,0,1
30982,1,0,0
30983,0,0,1
30984,0,0,1
30985,0,1,1
30986,1,0,0
30987,0,0,1
30988,0,0,1
30989,0,0,1
30990,0,0,1
30991,1,0,0
30992,0,0,1
30993,0,1,0
30994,0,0,1
30995,0,0,1
30996,1,0,0
30997,0,1,0
30998,0,0,1
30999,0,0,1
31000,0,0,1
31001,0,1,0
31002,1,0,0
31003,0,1,1
31004,0,0,1
31005,0,0,1
31006,0,1,0
31007,0,0,1
31008,0,0,1
31009,1,0,1
31010,1,0,0
31011,0,1,0
31012,0,0,1
31013,1,0,0
31014,1,0,0
31015,1,0,0
31016,0,0,1
31017,0,0,1
31018,0,0,1
31019,0,0,1
31020,0,0,1
31021,0,0,1
31022,1,0,0
31023,1,0,0
31024,0,0,1
31025,0,1,1
31026,0,1,0
31027,1,0,0
31028,1,0,0
31029,1,0,0
31030,1,0,0
31031,0,1,0
31032,0,0,1
31033,0,1,0
31034,0,1,0
31035,0,0,1
31036,1,0,0
31037,0,0,1
31038,1,0,1
31039,1,0,0
31040,0,1,0
31041,1,0,0
31042,1,0,0
31043,1,0,0
31044,0,0,1
31045,1,1,0
31046,1,0,0
31047,0,1,1
31048,0,0,1
31049,1,0,0
31050,1,0,0
31051,1,0,0
31052,0,0,1
31053,0,0,1
31054,0,0,1
31055,0,0,1
31056,0,1,0
31057,0,0,1
31058,0,0,1
31059,1,0,0
31060,0,0,1
31061,0,0,1
31062,0,0,1
31063,1,1,0
31064,1,0,0
31065,1,0,1
31066,0,0,1
31067,0,0,1
31068,0,0,1
31069,0,1,0
31070,0,0,1
31071,1,0,0
31072,1,0,0
31073,1,0,0
31074,1,0,0
31075,0,1,0
31076,0,1,0
31077,1,0,0
31078,1,1,0
31079,0,1,0
31080,0,1,0
31081,0,0,1
31082,0,0,1
31083,0,1,0
31084,0,1,1
31085,0,0,1
31086,0,0,1
31087,0,0,1
31088,0,0,1
31089,0,0,1
31090,1,0,0
31091,0,0,1
31092,0,1,0
31093,1,0,0
31094,1,0,1
31095,0,0,1
31096,0,0,1
31097,0,0,1
31098,0,0,1
31099,1,0,0
31100,0,0,1
31101,0,0,1
31102,1,0,1
31103,1,0,0
31104,0,1,0
31105,0,0,1
31106,0,0,1
31107,0,0,1
31108,0,0,1
31109,1,0,0
31110,0,0,1
31111,0,0,1
31112,0,0,1
31113,0,0,1
31114,0,0,1
31115,0,0,1
31116,0,1,0
31117,0,0,1
31118,0,0,1
31119,0,1,0
31120,0,1,0
31121,0,0,1
31122,0,0,1
31123,0,0,1
31124,1,0,0
31125,1,0,0
31126,0,0,1
31127,0,0,1
31128,0,1,1
31129,0,0,1
31130,0,0,1
31131,0,0,1
31132,0,0,1
31133,0,0,1
31134,0,0,1
31135,0,1,0
31136,0,0,1
31137,0,0,1
31138,0,1,0
31139,1,0,0
31140,0,0,1
31141,0,1,0
31142,0,0,1
31143,0,0,1
31144,0,0,1
31145,0,1,0
31146,0,0,1
31147,0,1,0
31148,0,0,1
31149,0,0,1
31150,1,0,0
31151,1,1,1
31152,0,0,1
31153,0,0,1
31154,0,0,1
31155,0,0,1
31156,0,0,1
31157,0,0,1
31158,0,1,0
31159,1,0,0
31160,0,0,1
31161,0,1,0
31162,0,0,1
31163,1,0,0
31164,0,1,0
31165,0,0,1
31166,1,0,0
31167,1,0,0
31168,1,1,0
31169,0,1,1
31170,0,1,0
31171,1,0,0
31172,0,0,1
31173,0,0,1
31174,0,0,1
31175,0,1,1
31176,0,0,1
31177,0,0,1
31178,1,1,0
31179,0,1,0
31180,1,0,0
31181,0,1,0
31182,0,1,0
31183,0,1,0
31184,1,0,0
31185,0,0,1
31186,1,0,0
31187,0,0,1
31188,0,1,0
31189,0,0,1
31190,0,0,1
31191,0,0,1
31192,1,0,1
31193,1,0,0
31194,0,0,1
31195,0,0,1
31196,1,0,0
31197,1,0,0
31198,1,0,0
31199,1,1,0
31200,1,0,0
31201,0,0,1
31202,0,1,0
31203,0,0,1
31204,0,1,0
31205,1,1,0
31206,1,0,0
31207,0,1,1
31208,0,1,0
31209,1,0,0
31210,1,0,1
31211,0,0,1
31212,0,1,1
31213,0,1,1
31214,0,1,0
31215,0,0,1
31216,1,0,1
31217,0,1,0
31218,1,0,0
31219,1,0,0
31220,0,0,1
31221,0,1,0
31222,1,0,0
31223,0,0,1
31224,0,0,1
31225,0,1,0
31226,0,1,0
31227,0,0,1
31228,1,0,0
31229,0,0,1
31230,0,1,1
31231,0,0,1
31232,1,0,0
31233,1,0,0
31234,0,0,1
31235,1,0,0
31236,1,0,0
31237,1,0,0
31238,0,0,1
31239,0,0,1
31240,0,0,1
31241,0,1,0
31242,0,1,0
31243,0,0,1
31244,1,1,0
31245,0,1,0
31246,1,1,0
31247,0,1,0
31248,0,1,0
31249,1,1,0
31250,0,0,1
31251,0,0,1
31252,0,1,1
31253,0,0,1
31254,0,0,1
31255,1,0,0
31256,0,0,1
31257,0,0,1
31258,1,0,0
31259,0,1,0
31260,1,1,0
31261,0,1,0
31262,1,1,0
31263,1,0,0
31264,0,0,1
31265,0,0,1
31266,0,0,1
31267,0,0,1
31268,0,1,0
31269,1,0,0
31270,0,0,1
31271,1,0,0
31272,0,0,1
31273,0,0,1
31274,1,0,0
31275,0,1,0
31276,1,0,0
31277,1,0,0
31278,0,1,0
31279,0,0,1
31280,0,0,1
31281,0,0,1
31282,0,0,1
31283,1,0,0
31284,1,0,0
31285,0,0,1
31286,0,1,1
31287,0,0,1
31288,0,0,1
31289,1,0,0
31290,1,0,0
31291,0,0,1
31292,1,0,1
31293,0,1,0
31294,0,1,0
31295,0,0,1
31296,0,0,1
31297,1,0,0
31298,0,0,1
31299,0,1,0
31300,1,0,0
31301,0,0,1
31302,1,0,0
31303,1,0,0
31304,0,0,1
31305,0,1,0
31306,1,0,0
31307,1,0,0
31308,1,1,0
31309,0,0,1
31310,1,0,0
31311,0,0,1
31312,1,0,0
31313,0,0,1
31314,0,1,0
31315,0,0,1
31316,0,0,1
31317,0,1,0
31318,1,0,0
31319,1,0,0
31320,1,0,0
31321,0,0,1
31322,0,1,0
31323,0,0,1
31324,0,0,1
31325,0,0,1
31326,0,1,1
31327,0,0,1
31328,1,0,0
31329,0,0,1
31330,0,0,1
31331,1,1,0
31332,0,1,1
31333,1,0,0
31334,0,0,1
31335,0,0,1
31336,1,0,0
31337,1,0,1
31338,1,0,0
31339,0,0,1
31340,0,0,1
31341,1,0,0
31342,1,0,0
31343,0,0,1
31344,1,0,0
31345,1,0,0
31346,0,0,1
31347,0,1,0
31348,0,0,1
31349,1,0,0
31350,0,0,1
31351,1,0,0
31352,0,0,1
31353,0,1,0
31354,0,0,1
31355,0,1,0
31356,1,0,0
31357,0,1,0
31358,0,1,1
31359,1,0,1
31360,1,1,0
31361,0,0,1
31362,0,1,1
31363,1,0,0
31364,1,0,0
31365,1,0,0
31366,0,0,1
31367,1,0,0
31368,0,1,0
31369,0,0,1
31370,1,0,0
31371,0,0,1
31372,0,0,1
31373,0,0,1
31374,0,1,0
31375,1,1,0
31376,0,0,1
31377,0,0,1
31378,1,0,0
31379,0,0,1
31380,0,0,1
31381,0,1,0
31382,1,1,0
31383,0,0,1
31384,0,0,1
31385,0,0,1
31386,1,0,0
31387,0,0,1
31388,0,1,0
31389,0,1,0
31390,0,0,1
31391,0,0,1
31392,0,0,1
31393,0,0,1
31394,0,0,1
31395,0,1,0
31396,0,0,1
31397,0,0,1
31398,0,0,1
31399,1,0,0
31400,0,0,1
31401,0,0,1
31402,0,1,0
31403,0,0,1
31404,0,0,1
31405,0,0,1
31406,0,0,1
31407,0,1,0
31408,1,0,0
31409,1,0,0
31410,0,0,1
31411,1,0,0
31412,0,1,0
31413,0,0,1
31414,1,0,0
31415,1,0,0
31416,1,0,0
31417,0,1,0
31418,1,0,0
31419,0,0,1
31420,0,1,1
31421,1,0,0
31422,0,0,1
31423,1,0,0
31424,0,0,1
31425,0,0,1
31426,0,1,0
31427,0,0,1
31428,0,0,1
31429,0,1,0
31430,0,0,1
31431,0,0,1
31432,0,0,1
31433,1,0,0
31434,0,0,1
31435,0,0,1
31436,0,1,0
31437,1,1,1
31438,0,0,1
31439,0,1,1
31440,0,0,1
31441,1,0,0
31442,1,0,0
31443,0,0,1
31444,1,0,0
31445,1,0,0
31446,0,1,1
31447,0,0,1
31448,1,0,0
31449,0,1,0
31450,0,1,0
31451,0,0,1
31452,0,0,1
31453,0,0,1
31454,1,0,0
31455,0,0,1
31456,0,1,0
31457,1,0,0
31458,1,0,0
31459,1,1,0
31460,1,0,0
31461,0,0,1
31462,0,0,1
31463,0,1,1
31464,0,0,1
31465,0,1,1
31466,0,0,1
31467,1,0,0
31468,0,0,1
31469,0,1,0
31470,0,1,0
31471,1,0,0
31472,0,1,0
31473,0,0,1
31474,0,0,1
31475,0,0,1
31476,1,0,0
31477,1,0,1
31478,0,0,1
31479,1,0,0
31480,1,0,1
31481,1,0,0
31482,1,0,0
31483,0,1,0
31484,1,0,0
31485,0,1,0
31486,0,0,1
31487,1,1,0
31488,0,0,1
31489,0,1,0
31490,0,1,0
31491,0,0,1
31492,1,0,1
31493,0,1,0
31494,1,0,0
31495,0,0,1
31496,0,1,1
31497,0,0,1
31498,1,0,1
31499,0,0,1
31500,0,1,0
31501,0,1,0
31502,0,0,1
31503,0,0,1
31504,0,0,1
31505,0,0,1
31506,0,0,1
31507,0,1,0
31508,1,0,0
31509,0,0,1
31510,0,0,1
31511,1,0,0
31512,0,0,1
31513,0,0,1
31514,1,1,0
31515,1,0,0
31516,0,0,1
31517,0,1,0
31518,1,0,0
31519,1,0,0
31520,0,1,0
31521,0,0,1
31522,1,1,1
31523,0,1,0
31524,1,1,0
31525,0,0,1
31526,0,1,0
31527,0,0,1
31528,0,0,1
31529,0,0,1
31530,1,0,0
31531,0,0,1
31532,0,1,0
31533,0,1,0
31534,0,1,0
31535,0,0,1
31536,1,0,1
31537,1,0,0
31538,0,0,1
31539,0,1,0
31540,0,1,0
31541,0,1,0
31542,0,0,1
31543,1,0,0
31544,0,0,1
31545,0,0,1
31546,0,1,1
31547,1,0,0
31548,0,0,1
31549,0,0,1
31550,0,0,1
31551,1,0,0
31552,0,0,1
31553,0,1,0
31554,0,0,1
31555,0,1,0
31556,0,0,1
31557,1,0,0
31558,1,0,0
31559,0,0,1
31560,0,0,1
31561,1,0,0
31562,1,0,0
31563,1,0,0
31564,0,1,0
31565,0,0,1
31566,0,1,0
31567,0,1,0
31568,0,0,1
31569,1,0,0
31570,0,0,1
31571,0,0,1
31572,0,0,1
31573,0,0,1
31574,0,0,1
31575,1,0,0
31576,0,0,1
31577,0,0,1
31578,1,0,0
31579,0,0,1
31580,1,0,0
31581,0,1,0
31582,1,0,0
31583,0,0,1
31584,0,1,1
31585,1,0,0
31586,0,0,1
31587,0,0,1
31588,0,0,1
31589,0,0,1
31590,0,0,1
31591,0,0,1
31592,0,0,1
31593,1,0,0
31594,1,0,0
31595,0,1,0
31596,0,1,0
31597,0,0,1
31598,0,1,0
31599,0,0,1
31600,0,0,1
31601,0,1,0
31602,0,1,0
31603,0,0,1
31604,0,0,1
31605,0,0,1
31606,1,1,0
31607,1,0,0
31608,1,0,0
31609,0,1,0
31610,1,0,0
31611,0,0,1
31612,0,1,1
31613,0,0,1
31614,0,0,1
31615,0,0,1
31616,0,0,1
31617,1,0,0
31618,0,1,0
31619,0,0,1
31620,0,0,1
31621,1,0,0
31622,1,0,1
31623,0,0,1
31624,0,0,1
31625,0,0,1
31626,1,0,0
31627,1,0,0
31628,1,0,0
31629,0,0,1
31630,0,0,1
31631,0,1,0
31632,0,0,1
31633,0,0,1
31634,1,0,0
31635,1,0,0
31636,1,0,0
31637,0,1,1
31638,0,0,1
31639,0,1,0
31640,1,0,0
31641,1,0,0
31642,1,0,0
31643,0,0,1
31644,0,1,0
31645,0,0,1
31646,0,0,1
31647,1,0,0
31648,0,0,1
31649,1,0,0
31650,1,0,0
31651,0,1,1
31652,0,1,0
31653,0,1,0
31654,0,0,1
31655,0,0,1
31656,0,0,1
31657,1,0,0
31658,0,0,1
31659,1,0,0
31660,0,0,1
31661,1,0,0
31662,0,0,1
31663,0,1,0
31664,1,0,0
31665,0,0,1
31666,1,0,1
31667,1,0,1
31668,0,0,1
31669,0,1,1
31670,1,0,0
31671,0,0,1
31672,0,0,1
31673,0,1,0
31674,0,0,1
31675,0,0,1
31676,0,0,1
31677,0,0,1
31678,0,0,1
31679,0,1,0
31680,0,1,0
31681,0,0,1
31682,0,0,1
31683,0,0,1
31684,1,1,1
31685,1,0,0
31686,0,1,0
31687,0,0,1
31688,0,0,1
31689,1,0,0
31690,1,0,0
31691,1,0,0
31692,1,1,0
31693,0,1,0
31694,0,1,0
31695,0,0,1
31696,1,0,0
31697,1,0,0
31698,1,0,0
31699,0,0,1
31700,0,0,1
31701,0,1,0
31702,0,0,1
31703,0,0,1
31704,0,1,0
31705,0,0,1
31706,0,0,1
31707,0,0,1
31708,1,0,0
31709,0,0,1
31710,1,0,0
31711,0,0,1
31712,1,0,1
31713,0,0,1
31714,0,0,1
31715,1,1,0
31716,1,1,0
31717,0,0,1
31718,0,0,1
31719,0,1,0
31720,1,0,0
31721,0,0,1
31722,0,1,0
31723,1,1,0
31724,0,1,0
31725,0,0,1
31726,0,1,0
31727,0,1,0
31728,0,0,1
31729,0,0,1
31730,0,0,1
31731,0,0,1
31732,0,0,1
31733,1,0,0
31734,0,1,0
31735,0,1,0
31736,0,1,0
31737,0,0,1
31738,0,0,1
31739,1,0,0
31740,0,1,1
31741,0,0,1
31742,1,0,0
31743,1,1,0
31744,0,1,0
31745,0,0,1
31746,0,0,1
31747,1,0,0
31748,0,0,1
31749,0,0,1
31750,1,1,1
31751,0,1,0
31752,0,0,1
31753,1,0,0
31754,0,1,1
31755,0,1,0
31756,0,0,1
31757,1,0,0
31758,1,0,0
31759,0,0,1
31760,1,1,1
31761,0,0,1
31762,0,0,1
31763,1,1,0
31764,1,0,0
31765,0,1,0
31766,1,0,1
31767,0,1,0
31768,0,1,0
31769,1,0,0
31770,0,0,1
31771,0,1,0
31772,0,0,1
31773,0,0,1
31774,0,0,1
31775,1,0,0
31776,0,0,1
31777,1,0,0
31778,0,0,1
31779,1,0,0
31780,0,0,1
31781,0,0,1
31782,0,1,0
31783,1,0,0
31784,0,1,1
31785,0,1,0
31786,1,0,0
31787,1,0,0
31788,0,0,1
31789,1,0,0
31790,1,0,1
31791,0,1,0
31792,0,0,1
31793,0,1,1
31794,0,0,1
31795,0,0,1
31796,1,1,0
31797,0,0,1
31798,1,0,0
31799,0,0,1
31800,0,0,1
31801,0,1,0
31802,0,0,1
31803,1,0,0
31804,1,0,0
31805,1,0,0
31806,0,0,1
31807,0,1,0
31808,0,0,1
31809,1,0,0
31810,1,0,0
31811,1,0,0
31812,0,0,1
31813,1,0,0
31814,0,1,1
31815,0,1,0
31816,0,0,1
31817,0,0,1
31818,1,0,0
31819,1,0,0
31820,0,1,1
31821,0,0,1
31822,0,0,1
31823,0,0,1
31824,1,0,0
31825,0,0,1
31826,0,0,1
31827,0,0,1
31828,0,0,1
31829,1,0,0
31830,0,0,1
31831,1,0,0
31832,1,0,0
31833,1,0,0
31834,1,0,0
31835,1,0,0
31836,0,0,1
31837,0,0,1
31838,0,0,1
31839,0,0,1
31840,0,0,1
31841,0,0,1
31842,0,0,1
31843,0,0,1
31844,0,0,1
31845,0,0,1
31846,0,1,0
31847,0,0,1
31848,0,0,1
31849,1,0,0
31850,0,1,0
31851,1,0,0
31852,0,0,1
31853,1,1,0
31854,1,0,0
31855,0,0,1
31856,1,0,0
31857,0,0,1
31858,1,0,0
31859,0,0,1
31860,1,0,0
31861,0,0,1
31862,0,0,1
31863,0,1,0
31864,0,0,1
31865,0,1,0
31866,0,0,1
31867,0,1,1
31868,1,0,0
31869,0,0,1
31870,0,1,1
31871,0,0,1
31872,1,0,0
31873,0,1,0
31874,0,1,0
31875,0,0,1
31876,1,0,0
31877,0,0,1
31878,1,0,0
31879,0,0,1
31880,0,0,1
31881,0,0,1
31882,0,0,1
31883,1,0,0
31884,1,0,0
31885,0,0,1
31886,1,0,0
31887,0,0,1
31888,0,1,0
31889,0,0,1
31890,0,0,1
31891,0,0,1
31892,1,1,0
31893,1,0,0
31894,0,0,1
31895,1,0,0
31896,1,0,0
31897,1,0,0
31898,0,0,1
31899,0,1,0
31900,0,0,1
31901,1,0,0
31902,0,0,1
31903,0,1,0
31904,0,1,0
31905,1,0,0
31906,0,0,1
31907,1,0,0
31908,0,1,0
31909,0,0,1
31910,1,0,0
31911,0,0,1
31912,1,1,0
31913,0,0,1
31914,0,0,1
31915,0,1,0
31916,0,1,1
31917,0,1,0
31918,1,1,0
31919,0,0,1
31920,1,0,0
31921,0,1,0
31922,0,0,1
31923,0,1,0
31924,0,1,0
31925,1,0,0
31926,0,1,0
31927,1,0,0
31928,1,1,0
31929,0,1,0
31930,0,1,0
31931,0,0,1
31932,0,0,1
31933,1,0,0
31934,0,0,1
31935,0,0,1
31936,1,0,0
31937,0,0,1
31938,0,0,1
31939,0,1,0
31940,0,0,1
31941,1,0,0
31942,1,1,0
31943,0,0,1
31944,0,0,1
31945,0,0,1
31946,0,1,0
31947,1,0,0
31948,0,0,1
31949,0,0,1
31950,0,1,0
31951,0,1,0
31952,0,1,0
31953,0,0,1
31954,1,0,0
31955,0,0,1
31956,1,0,0
31957,0,0,1
31958,1,1,0
31959,0,1,1
31960,0,0,1
31961,0,0,1
31962,0,0,1
31963,1,0,0
31964,0,0,1
31965,0,0,1
31966,0,0,1
31967,0,0,1
31968,0,1,0
31969,1,0,0
31970,0,0,1
31971,1,0,0
31972,0,1,0
31973,0,1,0
31974,0,1,0
31975,1,1,0
31976,0,0,1
31977,0,1,0
31978,0,0,1
31979,0,1,0
31980,1,0,0
31981,0,1,0
31982,0,0,1
31983,0,0,1
31984,0,0,1
31985,0,0,1
31986,0,1,0
31987,0,0,1
31988,0,0,1
31989,0,1,0
31990,0,0,1
31991,0,1,0
31992,0,0,1
31993,0,0,1
31994,0,0,1
31995,0,0,1
31996,0,0,1
31997,0,1,0
31998,0,1,0
31999,0,0,1
32000,1,0,0
32001,0,0,1
32002,0,1,0
32003,1,0,0
32004,1,1,1
32005,0,1,0
32006,0,0,1
32007,0,1,0
32008,0,1,0
32009,0,0,1
32010,1,0,0
32011,1,0,0
32012,0,1,0
32013,0,0,1
32014,0,0,1
32015,1,0,0
32016,1,0,0
32017,0,0,1
32018,0,1,0
32019,0,0,1
32020,1,1,0
32021,1,0,0
32022,1,1,1
32023,1,1,0
32024,0,0,1
32025,0,0,1
32026,1,0,0
32027,0,0,1
32028,0,0,1
32029,1,0,0
32030,0,1,0
32031,1,0,0
32032,1,0,0
32033,0,1,0
32034,0,0,1
32035,0,1,0
32036,1,0,0
32037,0,0,1
32038,0,1,0
32039,1,0,0
32040,0,0,1
32041,0,0,1
32042,1,0,0
32043,0,0,1
32044,0,1,0
32045,0,1,0
32046,0,0,1
32047,0,1,0
32048,0,0,1
32049,1,1,0
32050,0,0,1
32051,0,0,1
32052,0,0,1
32053,1,0,0
32054,0,1,1
32055,0,0,1
32056,1,1,0
32057,0,1,0
32058,1,0,0
32059,0,1,0
32060,1,0,0
32061,0,0,1
32062,1,0,0
32063,0,1,0
32064,1,0,0
32065,1,0,0
32066,0,1,0
32067,0,1,0
32068,1,0,0
32069,0,1,0
32070,0,1,1
32071,0,1,1
32072,0,0,1
32073,0,0,1
32074,0,0,1
32075,0,0,1
32076,0,0,1
32077,0,0,1
32078,0,0,1
32079,0,1,1
32080,0,0,1
32081,0,0,1
32082,0,0,1
32083,0,0,1
32084,1,0,1
32085,0,0,1
32086,0,0,1
32087,0,0,1
32088,0,1,0
32089,0,1,0
32090,0,1,0
32091,0,0,1
32092,0,1,0
32093,1,0,0
32094,0,0,1
32095,0,0,1
32096,0,1,0
32097,1,0,0
32098,1,0,0
32099,1,0,1
32100,1,0,0
32101,0,0,1
32102,1,0,0
32103,1,0,0
32104,0,0,1
32105,0,0,1
32106,1,0,0
