"quote_id","crime_index"
30648,"49.3, 68.86, 25.4"
30649,"47.4"
30650,"46.1"
30651,"23.5"
30652,"46.1"
30653,"35.6604651162791, 47.4"
30654,"47.7"
30655,"24.9"
30656,"37.7, 44.3"
30657,"30.81"
30658,"50.7"
30659,"47.1"
30660,"22.6"
30661,"57.3"
30662,"35.6604651162791"
30663,"48.36"
30664,"46.1"
30665,"49.3, 45.2"
30666,"49.3, 35.05, 47.7"
30667,"47.1"
30668,"48.36"
30669,"38.3, 47.3, 40"
30670,"47.1"
30671,"47.7"
30672,"22.6, 24.9"
30673,"47.1"
30674,"47.7"
30675,"49.3"
30676,"23.5, 37.9"
30677,"23.5"
30678,"22.6"
30679,"47.1"
30680,"44.3"
30681,"47.7"
30682,"55.3"
30683,"49.3"
30684,"47.1"
30685,"32.6"
30686,"37.9"
30687,"45.2"
30688,"35.6604651162791"
30689,"35.6604651162791"
30690,"35.6604651162791"
30691,"22.6"
30692,"25.3, 38.9, 36.2, 55.3, 26.3, 49.2, 48.4, 23.8, 22.6"
30693,"22.6"
30694,"37.9"
30695,"37.9"
30696,"47.1"
30697,"37.9"
30698,"55.3, 38.9, 47.4"
30699,"60.9"
30700,"23.5"
30701,"22.6"
30702,"47.1"
30703,"22.6"
30704,"22.6"
30705,"46.5"
30706,"38.216"
30707,"50.7"
30708,"22.6"
30709,"44.3"
30710,"46.1"
30711,"59.3, 62.1"
30712,"37.9"
30713,"38.216, 22.6"
30714,"37.9"
30715,"22.6, 42.8"
30716,"48.36"
30717,"45.2, 49.3, 22.6, 42.2"
30718,"50.7, 23.5"
30719,"49.3, 57.3"
30720,"22.6"
30721,"75.4"
30722,"47.1"
30723,"24.9"
30724,"39.51"
30725,"22.6, 49.3, 47.1"
30726,"23.5, 22.6, 21.62"
30727,"46.1"
30728,"37.7"
30729,"47.7"
30730,"47.1"
30731,"46.1"
30732,"46.1, 47.4"
30733,"22.6"
30734,"47.7"
30735,"57.3"
30736,"42.2"
30737,"22.6"
30738,"46.1"
30739,"42.2, 40.9"
30740,"47.7"
30741,"46.5"
30742,"22.6"
30743,"26.3, 36.2, 47.3"
30744,"36.28, 35.05"
30745,"48.36"
30746,"37.9"
30747,"49.3"
30748,"22.6"
30749,"42.2"
30750,"47.1"
30751,"47.7"
30752,"49.3"
30753,"50.7"
30754,"37.9"
30755,"47.7, 49.3, 20.96"
30756,"75.4"
30757,"47.7"
30758,"48.36"
30759,"38.216"
30760,"35.6604651162791, 45.2, 47.3, 38.9"
30761,"46.1"
30762,"42.2"
30763,"49.3, 22.6, 47.3, 38.9, 25.3, 29.3"
30764,"47.1"
30765,"36.2"
30766,"37.9"
30767,"46.7, 40.9, 47.3"
30768,"75.4"
30769,"47.1"
30770,"35.6604651162791"
30771,"47.1"
30772,"38.216"
30773,"42.8"
30774,"47.1"
30775,"47.1"
30776,"38.216"
30777,"47.7"
30778,"22.6"
30779,"44.3, 21.62, 42.1, 23.5"
30780,"46.1"
30781,"47.1, 29.98"
30782,"48.36"
30783,"25.4, 55"
30784,"49.3, 47.3"
30785,"46.1"
30786,"54.78"
30787,"45.2"
30788,"51.7308333333333"
30789,"59.46"
30790,"47.1"
30791,"47.7"
30792,"47.7"
30793,"48.36"
30794,"29.98, 47.1"
30795,"37.9"
30796,"42.2"
30797,"22.6"
30798,"47.1"
30799,"47.7"
30800,"44.3, 48.36"
30801,"26.3, 36.2, 47.3"
30802,"37.9"
30803,"22.6"
30804,"51.7308333333333"
30805,"49.3"
30806,"49.3"
30807,"49.3"
30808,"36.2"
30809,"37.9"
30810,"25.3, 26.3, 53.29, 47.4"
30811,"47.3, 55.3, 49.3"
30812,"22.6"
30813,"24.9, 21.62, 16.7"
30814,"47.74"
30815,"47.7"
30816,"47.4"
30817,"22.6"
30818,"49.3, 53.8"
30819,"45.2"
30820,"47.1"
30821,"57.3, 42.06"
30822,"22.6"
30823,"30.7"
30824,"47.1"
30825,"15.6, 24.9"
30826,"37.9"
30827,"37.9"
30828,"35.6604651162791"
30829,"47.1"
30830,"49.3"
30831,"45.2"
30832,"38.9"
30833,"22.6, 23.5"
30834,"44.3"
30835,"36.2"
30836,"48.36"
30837,"42.2, 52.8"
30838,"22.6"
30839,"44.3"
30840,"42.8"
30841,"22.6"
30842,"23.5, 22.6"
30843,"37.7"
30844,"22.6"
30845,"50.7, 21.62"
30846,"22.6"
30847,"46.1, 50.7"
30848,"22.6"
30849,"25.4, 47.4, 36.2"
30850,"44.3"
30851,"47.3"
30852,"47.4, 46.5"
30853,"51.7308333333333"
30854,"26, 53.11, 46.7, 47.3, 40.9"
30855,"47.5"
30856,"51.7308333333333"
30857,"46.1"
30858,"48.36"
30859,"42.8"
30860,"47.7"
30861,"47.7"
30862,"42.2"
30863,"32.18"
30864,"37.9, 42.2"
30865,"40.9, 16.3"
30866,"49.3"
30867,"25.3"
30868,"22.6"
30869,"22.6"
30870,"47.7"
30871,"38.216"
30872,"22.6"
30873,"26.9, 38.9"
30874,"23.5"
30875,"44.3"
30876,"35.6604651162791"
30877,"37.9"
30878,"38.216"
30879,"37.9"
30880,"22.6"
30881,"48.36"
30882,"23.5"
30883,"22.6"
30884,"53.29"
30885,"46.4"
30886,"55.3, 47.3, 31.2, 36.2"
30887,"43.2, 15.6"
30888,"37.9"
30889,"49.3"
30890,"26.3"
30891,"47.4, 46.7"
30892,"38.9, 26.3, 29.3"
30893,"46.1"
30894,"22.6"
30895,"37.9"
30896,"35.6604651162791"
30897,"42.2"
30898,"47.4, 46.5"
30899,"60.1"
30900,"47.4"
30901,"48.36"
30902,"48.36"
30903,"48.36"
30904,"60.9"
30905,"47.1"
30906,"47.7"
30907,"36.28"
30908,"75.4, 46.07, 62.25, 47.8"
30909,"49.3, 45.2"
30910,"47.7"
30911,"47.7"
30912,"47.4"
30913,"47.7"
30914,"47.1"
30915,"48.36"
30916,"49.3"
30917,"24.9, 16.7"
30918,"46.7"
30919,"46.1"
30920,"49.3"
30921,"47.4, 46.1"
30922,"47.5"
30923,"42.1, 44.3, 37.7"
30924,"47.4, 23.5"
30925,"22.6"
30926,"24.9, 32.6, 53.29, 55.3, 26.85"
30927,"42.2, 52.8"
30928,"47.1"
30929,"46.1"
30930,"47.1"
30931,"10, 64.2, 52.2, 59.3, 44.36"
30932,"56.4, 50.7"
30933,"50.7"
30934,"44.3, 42.1"
30935,"47.1"
30936,"46.5"
30937,"23.79"
30938,"47.7"
30939,"45.2, 49.3"
30940,"37.7, 44.3"
30941,"22.6"
30942,"47.7"
30943,"49.3, 51.7308333333333, 48.36"
30944,"49.3"
30945,"47.3"
30946,"49.3"
30947,"47.7"
30948,"49.3"
30949,"22.6"
30950,"47.7"
30951,"52.8, 37.9"
30952,"49.3"
30953,"49.3"
30954,"37.9"
30955,"47.7"
30956,"35.6604651162791"
30957,"24.9, 21.62, 23.5, 39.51, 16.3, 75.4"
30958,"49.3"
30959,"37.9"
30960,"75.4, 63.9, 52.2"
30961,"35.6604651162791"
30962,"22.6"
30963,"48.36"
30964,"30.81"
30965,"49.3, 45.2, 59.5"
30966,"47.1, 51.7308333333333"
30967,"45.6161971830986"
30968,"23.5, 38.9, 49.2, 55.3, 47.3, 25.3"
30969,"47.7"
30970,"22.6"
30971,"75.4"
30972,"22.6, 47.4"
30973,"42.8"
30974,"55.3, 26.3, 47.4"
30975,"47.7"
30976,"40.98"
30977,"22.6"
30978,"37.9"
30979,"42.8"
30980,"47.1"
30981,"47.1"
30982,"48.36"
30983,"47.3, 55.3"
30984,"38.216"
30985,"26.3, 36.2, 47.3"
30986,"57.3"
30987,"49.3"
30988,"38.9, 47.3, 33.7, 26.8"
30989,"42.8"
30990,"35.6604651162791"
30991,"37.9"
30992,"47.4"
30993,"47.5"
30994,"46.1"
30995,"23.5, 63.4"
30996,"48.36"
30997,"47.74"
30998,"21.62"
30999,"47.4"
31000,"21.62"
31001,"35.6604651162791, 45.2"
31002,"41.61"
31003,"44.3, 23.5"
31004,"57.3"
31005,"21.62"
31006,"35.6604651162791, 47.4"
31007,"36.28"
31008,"37.9"
31009,"15.6, 75.4"
31010,"49.3"
31011,"44.3, 43.2"
31012,"47.4"
31013,"45.6161971830986"
31014,"47.1"
31015,"42.2, 37.9"
31016,"55.3"
31017,"42.2, 52.8, 50.7"
31018,"22.6"
31019,"37.9"
31020,"47.1"
31021,"47.1"
31022,"46.1"
31023,"47.4"
31024,"22.6"
31025,"47.4, 36.2"
31026,"51.7308333333333, 57.3, 64.17, 36.28"
31027,"48.36"
31028,"49.3"
31029,"46.1"
31030,"47.1"
31031,"47.7"
31032,"47.7"
31033,"35.6604651162791"
31034,"47.3"
31035,"47.1"
31036,"24.9"
31037,"42.8"
31038,"16.7, 22.6, 23.5"
31039,"50.7"
31040,"22.6"
31041,"42.8"
31042,"46.1"
31043,"47.1"
31044,"75.4"
31045,"75.4, 23.5, 47.8"
31046,"29.3"
31047,"47.7, 49.3, 45.2"
31048,"47.1"
31049,"48.36"
31050,"48.36"
31051,"32.18"
31052,"49.3"
31053,"47.1"
31054,"49.3"
31055,"49.3"
31056,"75.4"
31057,"47.7"
31058,"23.5"
31059,"48.36"
31060,"42.2"
31061,"16.3"
31062,"45.2"
31063,"49.3, 55.18, 60.5"
31064,"47.3"
31065,"63.8363636363636, 58.1967741935484"
31066,"44.3"
31067,"24.9"
31068,"45.2"
31069,"47.1"
31070,"44.3"
31071,"48.36"
31072,"47.3, 24.2"
31073,"46.1"
31074,"49.3"
31075,"22.6"
31076,"22.6"
31077,"47.4"
31078,"50.7, 16, 46.5, 37.9"
31079,"46.5, 47.4"
31080,"44.3"
31081,"22.6"
31082,"22.6, 37.9"
31083,"32.6, 26.3, 55.3"
31084,"21.62, 22.6"
31085,"23.79"
31086,"47.3"
31087,"42.2"
31088,"46.1"
31089,"22.6"
31090,"47.1"
31091,"47.1"
31092,"47.7"
31093,"57.3"
31094,"59.3, 67.8, 64.2, 64.6, 61.2"
31095,"55.3"
31096,"22.6"
31097,"22.6"
31098,"22.6"
31099,"47.1"
31100,"24.9"
31101,"47.1"
31102,"16, 55.3, 36.2, 47.3, 46.7, 41.2"
31103,"35.6604651162791"
31104,"47.1"
31105,"49.3"
31106,"22.6"
31107,"21.62, 22.6"
31108,"47.1"
31109,"48.36"
31110,"47.4"
31111,"22.6"
31112,"38.216"
31113,"46.1"
31114,"53.8, 49.3"
31115,"45.2"
31116,"47.7"
31117,"38.216, 22.6"
31118,"47.1"
31119,"24.9"
31120,"16.7"
31121,"37.9"
31122,"36.28"
31123,"47.1"
31124,"49.3"
31125,"37.9"
31126,"48.36"
31127,"22.6"
31128,"23.5, 35.6604651162791, 47.4"
31129,"44.3"
31130,"44.3"
31131,"47.4"
31132,"21.62"
31133,"36.82"
31134,"51.7308333333333"
31135,"51.7308333333333"
31136,"42.2"
31137,"47.7"
31138,"36.2"
31139,"22.6"
31140,"46.1"
31141,"35.6604651162791"
31142,"47.1"
31143,"38.216"
31144,"22.6"
31145,"45.2"
31146,"37.9"
31147,"22.6"
31148,"21.62, 22.6"
31149,"47.1"
31150,"48.36"
31151,"55.3, 47.3, 47.4, 16.3"
31152,"47.7"
31153,"22.6"
31154,"26.3"
31155,"25.3, 47.4, 55.3"
31156,"47.4"
31157,"22.6"
31158,"38.216, 33.41"
31159,"38.9"
31160,"47.4"
31161,"22.6"
31162,"75.4"
31163,"47.1"
31164,"55.3"
31165,"75.4"
31166,"47.7"
31167,"36.28, 64.17"
31168,"24.9, 21.62"
31169,"49.3, 68.86"
31170,"47.7"
31171,"22.6, 24.9"
31172,"64.17, 36.28"
31173,"22.6"
31174,"47.5"
31175,"36.2, 31.2, 46.5, 47.4"
31176,"47.1"
31177,"47.7"
31178,"55.3, 38, 40"
31179,"47.4"
31180,"42.2"
31181,"38.216"
31182,"47.7"
31183,"47.3"
31184,"47.3"
31185,"47.4"
31186,"46.1"
31187,"46.1"
31188,"57.3"
31189,"47.7"
31190,"46.1"
31191,"35.6604651162791"
31192,"22.6, 47.4"
31193,"64.17"
31194,"23.5, 15.05, 21.62, 23.79"
31195,"37.9, 22.6"
31196,"48.36"
31197,"46.1"
31198,"35.6604651162791"
31199,"47.7, 45.2, 49.3"
31200,"48.36"
31201,"49.3, 68.86, 53.7"
31202,"46.1"
31203,"51.7308333333333"
31204,"37.9"
31205,"35.6604651162791, 47.4, 46.5, 47.3, 40.9"
31206,"38.216"
31207,"47.3, 55.3, 38.9, 29.3, 26.8"
31208,"45.2"
31209,"37.9"
31210,"44.3, 37.9, 23.5"
31211,"49.3"
31212,"38.9, 47.4, 26.3"
31213,"49.3, 45.2"
31214,"48.36"
31215,"46.1"
31216,"21.62, 42.2"
31217,"22.6"
31218,"38.216"
31219,"22.6"
31220,"47.7, 46.1, 49.3"
31221,"52.8"
31222,"42.8"
31223,"42.2"
31224,"42.8"
31225,"47.3"
31226,"38.216"
31227,"47.8"
31228,"37.9"
31229,"48.36"
31230,"38.9, 55.3, 25.3, 47.3, 46.7"
31231,"23.5, 37.9, 42.2"
31232,"46.1"
31233,"47.1, 35.05"
31234,"22.6"
31235,"47.1"
31236,"35.6604651162791"
31237,"38.216"
31238,"55.3, 47.4"
31239,"38.216"
31240,"49.3"
31241,"46.1"
31242,"22.6"
31243,"22.6"
31244,"15.6, 47.3"
31245,"36.28"
31246,"47.4, 55.3"
31247,"40.9, 26, 46.7, 15.6, 47.3"
31248,"37.9"
31249,"49.3, 45.2"
31250,"47.7"
31251,"47.5"
31252,"35.6604651162791, 47.4"
31253,"37.9"
31254,"42.8"
31255,"64.17, 36.28"
31256,"47.7"
31257,"25.3, 55.3, 47.4, 47.3, 46.5"
31258,"44.3"
31259,"47.7"
31260,"47.3, 25.3, 55.3, 47.4"
31261,"40.9"
31262,"49.2, 16"
31263,"42.2"
31264,"47.7"
31265,"22.6"
31266,"22.6"
31267,"36.28"
31268,"47.4"
31269,"45.2"
31270,"46.1"
31271,"37.9"
31272,"45.2"
31273,"38.9"
31274,"47.4"
31275,"45.2"
31276,"22.6, 42.8"
31277,"35.6604651162791, 26"
31278,"47.1"
31279,"22.6, 42.2"
31280,"45.2"
31281,"45.2"
31282,"35.6604651162791"
31283,"47.4"
31284,"57.3"
31285,"47.1"
31286,"55.3, 25.3, 29.3, 47.3"
31287,"37.9, 42.2"
31288,"52.8"
31289,"48.36"
31290,"48.36"
31291,"42.8"
31292,"42.2, 52.8"
31293,"49.3, 61.2"
31294,"47.7"
31295,"42.2, 52.8, 37.9"
31296,"47.7"
31297,"37.9"
31298,"47.1"
31299,"47.7"
31300,"51.7308333333333"
31301,"47.1"
31302,"46.1"
31303,"51.7308333333333"
31304,"64.17, 36.28"
31305,"55.3"
31306,"48.36"
31307,"48.36"
31308,"37.9, 50.7"
31309,"55.3"
31310,"47.1"
31311,"42.8"
31312,"46.7, 35.6604651162791"
31313,"22.6"
31314,"47.7"
31315,"47.1"
31316,"22.6"
31317,"35.6604651162791"
31318,"46.1"
31319,"46.1"
31320,"22.6"
31321,"47.7"
31322,"47.4"
31323,"48.36"
31324,"47.7"
31325,"49.3"
31326,"49.2, 26.3, 55.3, 47.4, 38.9"
31327,"47.74"
31328,"42.8"
31329,"47.7"
31330,"63.8363636363636, 36.82, 52.2, 68.86, 47.7"
31331,"23.5, 42.2, 37.9"
31332,"35.6604651162791, 22.6, 47.4, 38.9"
31333,"57.3"
31334,"47.1"
31335,"42.2"
31336,"57.3"
31337,"43.2"
31338,"46.1"
31339,"55.3"
31340,"36.2, 31.2, 47.3, 46.7, 40.9"
31341,"48.36"
31342,"47.1"
31343,"22.6, 21.62"
31344,"42.2"
31345,"47.74"
31346,"25.3, 55.3, 47.4, 47.3, 46.5"
31347,"47.5"
31348,"31.2, 36.2, 37.7"
31349,"47.1"
31350,"46.1"
31351,"48.36"
31352,"22.6"
31353,"75.4"
31354,"45.2"
31355,"22.6"
31356,"48.36"
31357,"57.3"
31358,"36.2, 55.3, 31.2, 23.5, 15.6"
31359,"16.7, 24.9"
31360,"46.1, 23.5, 50.7, 37.9, 36.28, 52.8, 42.2, 42.8, 22.6"
31361,"22.6"
31362,"26.3, 36.2, 47.3"
31363,"46.1"
31364,"48.36"
31365,"46.1"
31366,"24.9"
31367,"38, 47.4"
31368,"49.3"
31369,"22.6"
31370,"35.6604651162791"
31371,"37.9"
31372,"50.82"
31373,"48.36"
31374,"23.5"
31375,"22.6, 45.2, 49.3"
31376,"22.6"
31377,"47.7"
31378,"48.36"
31379,"63.4"
31380,"22.6"
31381,"49.3"
31382,"42.1, 23.5"
31383,"47.1"
31384,"22.6"
31385,"42.8, 42.2"
31386,"48.36"
31387,"22.6"
31388,"22.6, 49.3, 45.2"
31389,"47.1"
31390,"47.1"
31391,"47.1"
31392,"57.3"
31393,"46.1"
31394,"55.3, 26.3, 48.4, 32.6, 47.4"
31395,"61.3"
31396,"47.4"
31397,"37.9"
31398,"42.2, 42.8, 37.9"
31399,"35.6604651162791"
31400,"35.6604651162791"
31401,"46.1"
31402,"51.7308333333333"
31403,"22.6, 37.9"
31404,"37.9"
31405,"36.28"
31406,"48.36"
31407,"22.6"
31408,"25.3"
31409,"45.2"
31410,"57.3"
31411,"47.74"
31412,"35.6604651162791"
31413,"47.74"
31414,"55.3"
31415,"42.2"
31416,"35.6604651162791"
31417,"47.7"
31418,"57.3, 49.3"
31419,"45.2"
31420,"47.3, 35.06, 26.67"
31421,"22.6"
31422,"22.6"
31423,"55.3, 47.4"
31424,"48.36"
31425,"38.9"
31426,"54.78"
31427,"42.2"
31428,"47.1"
31429,"22.6, 15.05"
31430,"42.2, 37.9"
31431,"55.3"
31432,"47.1"
31433,"49.3"
31434,"22.6, 21.62"
31435,"35.6604651162791"
31436,"47.7"
31437,"47.1, 36.28, 51.7308333333333, 79.7"
31438,"36.2, 31.2, 25.3, 26, 47.3, 46.7, 55.3, 33.06"
31439,"47.4, 35.6604651162791"
31440,"22.6"
31441,"49.3"
31442,"47.1"
31443,"47.1"
31444,"47.1"
31445,"48.36"
31446,"44.3, 21.62"
31447,"22.6"
31448,"46.5"
31449,"46.7"
31450,"44.3"
31451,"45.2"
31452,"22.6"
31453,"36.28, 64.17"
31454,"23.79"
31455,"51.7308333333333"
31456,"49.3"
31457,"49.3"
31458,"35.6604651162791"
31459,"55.3, 47.3, 47.4, 46.5, 26"
31460,"35.6604651162791, 47.4, 46.5"
31461,"45.2"
31462,"51.7308333333333"
31463,"47.8, 44.3, 23.5"
31464,"35.6604651162791, 47.4"
31465,"46.7, 56.4, 54.5"
31466,"55"
31467,"38.216"
31468,"47.7"
31469,"52.8, 36.28"
31470,"47.4, 38.9, 33.7"
31471,"64.17, 36.28"
31472,"35.6604651162791"
31473,"46.1"
31474,"50.7"
31475,"50.7"
31476,"49.3"
31477,"42.1"
31478,"36.28, 64.17"
31479,"47.4"
31480,"16.3, 47.4, 25.4, 38.9, 24.1, 30.7, 25.3, 55.3, 36.2"
31481,"59.46"
31482,"36.28"
31483,"35.6604651162791"
31484,"47.4"
31485,"45.2"
31486,"47.1"
31487,"47.7, 47.1"
31488,"29.98"
31489,"47.4"
31490,"51.7308333333333"
31491,"35.6604651162791"
31492,"55, 15.6, 23.5"
31493,"36.2"
31494,"23.5"
31495,"46.1"
31496,"47.4, 35.6604651162791"
31497,"49.3, 25.3, 38.9"
31498,"15.6, 65.6"
31499,"23.5, 22.6"
31500,"48.36"
31501,"49.3"
31502,"47.1"
31503,"42.8"
31504,"51.7308333333333"
31505,"49.3"
31506,"22.6"
31507,"24.9"
31508,"42.2"
31509,"47.7"
31510,"38.216"
31511,"47.3, 40.4, 47.62, 26.3, 47.4, 24.9"
31512,"49.3"
31513,"49.3"
31514,"49.3, 45.2, 47.4"
31515,"46.1"
31516,"50.7, 21.62, 24.9"
31517,"35.6604651162791"
31518,"47.1"
31519,"64.17, 36.28"
31520,"22.6"
31521,"44.3"
31522,"35.6604651162791, 46.5, 45.6, 38, 47.4"
31523,"47.4"
31524,"42.1, 24.9, 38.9"
31525,"47.7"
31526,"47.4"
31527,"22.6"
31528,"49.3"
31529,"24.9"
31530,"57.3, 64.17, 36.28"
31531,"46.1"
31532,"35.6604651162791"
31533,"47.1"
31534,"47.1"
31535,"42.2"
31536,"15.6, 42.1"
31537,"55.3, 47.4, 49.3"
31538,"37.9"
31539,"47.1"
31540,"47.1"
31541,"35.6604651162791"
31542,"47.4"
31543,"48.36"
31544,"38.216"
31545,"49.3"
31546,"26.8, 33.7, 26.3, 47.4"
31547,"51.7308333333333"
31548,"16"
31549,"46.1"
31550,"47.1"
31551,"24.9"
31552,"22.6"
31553,"47.3"
31554,"38.216"
31555,"44.3"
31556,"47.1"
31557,"38.216"
31558,"36.28"
31559,"37.9"
31560,"48.36"
31561,"47.1"
31562,"48.36"
31563,"46.1"
31564,"22.6"
31565,"57.3"
31566,"35.6604651162791, 25.4, 47.4, 49.2"
31567,"37.9"
31568,"22.6"
31569,"46.1"
31570,"37.9"
31571,"42.2, 50.7"
31572,"22.6"
31573,"49.3"
31574,"22.6"
31575,"47.1"
31576,"48.36"
31577,"47.7"
31578,"48.36"
31579,"46.5"
31580,"24.9"
31581,"30.92"
31582,"48.36"
31583,"47.1"
31584,"37.9, 15.6, 46.7, 26, 47.3, 38"
31585,"46.1"
31586,"25.4, 32.6, 46.5"
31587,"22.6"
31588,"47.7"
31589,"52.8"
31590,"44.3"
31591,"46.1"
31592,"48.36"
31593,"50.7"
31594,"47.4"
31595,"37.9"
31596,"75.4"
31597,"49.3"
31598,"67.8, 35.6604651162791"
31599,"24.9, 42.2"
31600,"42.8"
31601,"37.9"
31602,"45.2"
31603,"22.6"
31604,"54.78, 47.3"
31605,"23.5"
31606,"24.9, 21.62"
31607,"45.6161971830986"
31608,"46.1"
31609,"47.3"
31610,"42.2"
31611,"47.4"
31612,"35.6604651162791, 15.6, 38.3"
31613,"37.9"
31614,"51.7308333333333, 36.28"
31615,"47.7"
31616,"47.7"
31617,"79.7"
31618,"46.1"
31619,"47.1"
31620,"61.2"
31621,"37.9"
31622,"42.1, 23.5"
31623,"49.3"
31624,"22.6"
31625,"47.4"
31626,"48.36"
31627,"47.4, 46.5"
31628,"48.36"
31629,"37.9"
31630,"59.3, 65.6"
31631,"22.6"
31632,"49.3"
31633,"47.1"
31634,"24.9"
31635,"48.36"
31636,"46.1"
31637,"42.1"
31638,"22.6"
31639,"22.6, 21.62"
31640,"23.5"
31641,"37.9"
31642,"49.3"
31643,"38.216"
31644,"35.6604651162791, 38.216"
31645,"49.3"
31646,"53.29"
31647,"46.1"
31648,"22.6"
31649,"47.1"
31650,"42.06"
31651,"26.3, 47.4"
31652,"38.216"
31653,"47.7"
31654,"46.1"
31655,"37.7"
31656,"44.3"
31657,"46.1"
31658,"47.7"
31659,"57.3"
31660,"42.8"
31661,"57.3"
31662,"49.3"
31663,"52.8"
31664,"45.2"
31665,"50.7"
31666,"42.2, 37.9, 22.6"
31667,"23.5, 42.8"
31668,"47.1"
31669,"47.4, 46.5, 26.3, 48.4"
31670,"36.2, 55.3, 49.3"
31671,"48.36, 23.5, 50.7"
31672,"49.3"
31673,"47.4"
31674,"42.8"
31675,"51.7308333333333"
31676,"47.7"
31677,"47.7"
31678,"47.1"
31679,"35.6604651162791"
31680,"47.4, 55.3, 36.2, 26.3, 47.3"
31681,"22.6"
31682,"66.2"
31683,"55.3"
31684,"37.9, 36.28, 52.8"
31685,"47.1"
31686,"36.28"
31687,"44.3, 23.5"
31688,"57.3"
31689,"37.9"
31690,"57.3"
31691,"47.1"
31692,"23.5, 46.1"
31693,"47.7"
31694,"49.3, 45.2"
31695,"42.2, 23.5"
31696,"51.7308333333333"
31697,"48.36"
31698,"42.2"
31699,"48.36"
31700,"44.3"
31701,"49.3"
31702,"47.7"
31703,"49.3"
31704,"47.1"
31705,"22.6"
31706,"25.4, 55.3"
31707,"46.1"
31708,"45.6161971830986"
31709,"55.3"
31710,"48.36"
31711,"64.72"
31712,"44.3, 37.9"
31713,"47.4, 38.9"
31714,"40.98"
31715,"40.9, 36.2, 31.2, 46.5, 23.5"
31716,"42.2, 52.8"
31717,"22.6"
31718,"57.3"
31719,"45.2"
31720,"47.1"
31721,"47.1"
31722,"35.6604651162791, 49.3"
31723,"44.3, 42.2"
31724,"26.3, 32.6"
31725,"37.9"
31726,"22.6"
31727,"47.7"
31728,"55.3, 44.3"
31729,"47.3"
31730,"22.6"
31731,"47.1"
31732,"47.1"
31733,"46.1"
31734,"37.9"
31735,"47.3"
31736,"24.9"
31737,"47.1"
31738,"22.6"
31739,"24.9"
31740,"38.9, 29.3, 26.3, 30.7, 31.1, 25.3"
31741,"47.7"
31742,"57.3"
31743,"22.6, 49.3"
31744,"38.216"
31745,"47.7"
31746,"46.1"
31747,"48.36"
31748,"46.1"
31749,"47.4"
31750,"55.3, 38.9, 26.8, 47.4, 50.7, 23.5"
31751,"47.3"
31752,"49.3"
31753,"37.9"
31754,"63.8363636363636, 68.86"
31755,"37.9"
31756,"22.6"
31757,"42.06"
31758,"31.2"
31759,"32.6"
31760,"46.1, 23.5, 47.1"
31761,"16.7"
31762,"47.1"
31763,"38.216, 37.9"
31764,"47.1"
31765,"51.7308333333333"
31766,"44.3, 42.1"
31767,"22.6"
31768,"47.7"
31769,"51.7308333333333"
31770,"48.36"
31771,"58.1967741935484"
31772,"42.2"
31773,"47.1"
31774,"21.62"
31775,"48.36"
31776,"37.9"
31777,"48.36"
31778,"51.7308333333333"
31779,"40.9, 46.7"
31780,"44.3"
31781,"48.36"
31782,"46.1"
31783,"36.2, 47.4"
31784,"49.3, 53.8"
31785,"47.7"
31786,"47.1"
31787,"35.6604651162791"
31788,"22.6"
31789,"46.1"
31790,"43.2, 16"
31791,"57.3"
31792,"47.4"
31793,"24.9, 30.5, 51.06, 54, 45.9"
31794,"48.36"
31795,"47.3"
31796,"23.5, 50.7, 37.9, 42.2"
31797,"47.1"
31798,"23.5, 24.9"
31799,"47.74"
31800,"22.6, 48.36, 37.9"
31801,"47.7"
31802,"21.62"
31803,"49.3"
31804,"35.6604651162791, 36.2"
31805,"46.1"
31806,"42.2, 46.1"
31807,"22.6"
31808,"42.8, 48.36"
31809,"48.36"
31810,"38.216"
31811,"47.1"
31812,"22.6"
31813,"45.2"
31814,"55.3, 49.2, 34.4, 38.9, 25.3, 29.3, 47.3"
31815,"35.6604651162791"
31816,"47.1, 60.57"
31817,"36.82"
31818,"48.36"
31819,"57.3"
31820,"42.2, 52.8"
31821,"22.6"
31822,"50.7"
31823,"42.8"
31824,"23.5"
31825,"42.8"
31826,"48.36"
31827,"47.1"
31828,"75.4"
31829,"48.36"
31830,"49.3, 36.82"
31831,"49.3"
31832,"36.28, 51.7308333333333, 47.1"
31833,"10"
31834,"10"
31835,"64.17, 36.28"
31836,"47.7"
31837,"22.6"
31838,"42.2, 23.5"
31839,"46.1"
31840,"45.6161971830986, 38.216"
31841,"75.4"
31842,"38.216"
31843,"55.3"
31844,"22.6"
31845,"49.3"
31846,"50.7"
31847,"38.9"
31848,"48.36"
31849,"46.1"
31850,"47.7"
31851,"46.1"
31852,"51.7308333333333"
31853,"46.1, 29.3, 33.7, 38.3, 26.8, 30.7, 38.9"
31854,"47.8"
31855,"46.1"
31856,"47.1"
31857,"47.4"
31858,"47.1"
31859,"22.6"
31860,"47.4"
31861,"48.36"
31862,"47.1"
31863,"37.9"
31864,"64.17, 36.28, 47.1"
31865,"47.7"
31866,"47.4"
31867,"22.6, 47.4, 38.9, 33.7, 24.2, 31.2, 49.3"
31868,"46.1"
31869,"42.2, 50.7, 37.9"
31870,"47.4, 35.6604651162791"
31871,"47.1"
31872,"47.4, 36.2"
31873,"49.3"
31874,"38.216"
31875,"64.17, 36.28"
